|Equipo|Denominación|Creado el|Ubicac.técnica|Denominación.1|Posición medida|Valor medido|Unidad caract.|Aviso|Codif.txt.cód.|Fecha|Hora|Hora de|Hora medición|Texto|Texto Ampliado|Creado por|Punto de medida|Documento med.
474|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2016-02-12|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-02-12|21:24:03|00:00:00|21:24:03|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OI|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|22707132
475|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2016-02-11|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-02-11|23:46:05|00:00:00|23:46:05|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OI|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|22700793
476|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2016-01-05|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-01-05|21:42:15|00:00:00|21:42:15|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OI|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|22352041
477|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2016-01-04|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-01-04|21:09:09|00:00:00|21:09:09|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OI|/2-OIL= DIEL.PF/ /3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|22338085
478|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2015-04-13|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-04-13|21:34:18|00:00:00|21:34:18|/2-OIL= DIEL.PF//3-HUM=DIAG//3-HUM_PAP=|/2-OIL= DIEL.PF//3-HUM=DIAG//3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|19080752
479|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2015-01-26|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|1|UNIDAD|||2015-01-26|21:33:17|00:00:00|21:33:17|/2-OIL= DIEL.PF//1-HUM=DIAG//3-HUM_PAP=|/2-OIL= DIEL.PF//1-HUM=DIAG//3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|18226608
480|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2015-01-21|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|1|UNIDAD|||2015-01-21|21:54:18|00:00:00|21:54:18|/2-OIL= DIEL.PF//1-HUM=DIAG//3-HUM_PAP=|/2-OIL= DIEL.PF//1-HUM=DIAG//3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|18162750
481|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2014-10-02|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|1|UNIDAD|||2014-10-02|21:59:53|00:00:00|21:59:53|/2-OIL= DIEL.PF//1-HUM=DIAG//3-HUM_PAP=|/2-OIL= DIEL.PF//1-HUM=DIAG//3-HUM_PAP= NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/ 9-CUB/9-GAB/9-BUJ/|DDIC|1624968|16822016
482|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2014-06-05|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|1|UNIDAD|||2014-06-05|22:01:35|00:00:00|22:01:35|/2-OIL=DIEL.PF//1-HUM=DIAG//3-HUM_PAP=NO|/2-OIL=DIEL.PF//1-HUM=DIAG//3-HUM_PAP=NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/9-CUB/9-GAB/9-BUJ/|DDIC|1624968|15327444
483|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2014-04-22|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|1|UNIDAD|||2014-04-22|21:43:31|00:00:00|21:43:31|/2-OIL=DIEL.PF//1-HUM=DIAG//3-HUM_PAP=NO|/2-OIL=DIEL.PF//1-HUM=DIAG//3-HUM_PAP=NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/9-CUB/9-GAB/9-BUJ/|DDIC|1624968|14757716
484|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2013-12-20|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2013-12-20|04:13:43|00:00:00|04:13:43|7-DGA=7-T.ACE/7-T.PAP/7-PD/7-ARC//2-OIL=|7-DGA=7-T.ACE/7-T.PAP/7-PD/7-ARC//2-OIL=DIEL//2-HUM=DIAG//3-HUM_PAP=NO.EQ//8-OIL.TAP/ /5-INSP=9-ENF/9-PRO-M/9-CUB/9-GAB/9-BUJ/|DDIC|1624968|13186672
485|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2013-11-22|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|1|UNIDAD|||2013-11-22|02:31:51|00:00:00|02:31:51|7-DGA=7-T.ACE/7-T.PAP/7-PD/7-ARC//2-OIL=|7-DGA=7-T.ACE/7-T.PAP/7-PD/7-ARC//2-OIL=DIEL//2-HUM=DIAG//1-HUM_PAP=NO.EQ//8-OIL.TAP/ /9-INSP=9-ENF/9-PRO-M/9-CUB/9-GAB/9-BUJ/|DDIC|1624968|12751436
486|810550|Tebsa 20 MVA 110/34.5 kV Reserva|2013-04-19|TBS_110TRRES|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2013-04-19|14:47:04|00:00:00|14:47:04|7-DGA=7-T.ACE/7-T.PAP/7-PD/7-ARC//2-OIL=|7-DGA=7-T.ACE/7-T.PAP/7-PD/7-ARC//2-OIL=DIE//8-OIL.TAP/ /9-INSP=9-ENF/9-PRO-M/9-CUB/9-GAB/9-BUJ/|ISA3121|1624968|9810329
487|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2017-04-07|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-04-07|22:46:08|00:00:00|22:46:08|2-DGA= T-PAP(C)/ /3-INSP= 3-CUB/ 8-P.CUB|2-DGA= T-PAP(C)/ /3-INSP= 3-CUB/ 8-P.CUB/|DDIC|1596045|26453565
488|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2017-02-17|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-02-17|21:30:27|00:00:00|21:30:27|2-DGA= T-PAP(C)/ /3-INSP= 3-CUB/||DDIC|1596045|26043456
489|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2016-09-17|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-09-17|23:59:42|00:00:00|23:59:42|2-DGA= T-PAP(C)/||DDIC|1596045|24773008
490|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2016-06-15|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-06-15|22:48:47|00:00:00|22:48:47|2-DGA= T-PAP(C)/||DDIC|1596045|23936530
491|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2016-05-11|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-05-11|21:59:05|00:00:00|21:59:05|2-DGA= T-PAP(C)/||DDIC|1596045|23471097
492|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2015-09-09|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-09-09|21:21:37|00:00:00|21:21:37|2-DGA= T-PAP(C)/||DDIC|1596045|20920772
493|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2015-09-08|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-09-08|22:35:05|00:00:00|22:35:05|2-DGA= T-PAP(C)/||DDIC|1596045|20912606
494|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2015-04-13|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-04-13|21:34:18|00:00:00|21:34:18|2-DGA= T-PAP(C)/||DDIC|1596045|19080749
495|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2015-03-27|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-03-27|21:47:18|00:00:00|21:47:18|2-DGA= T-PAP(C)/||DDIC|1596045|18954506
496|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2015-01-21|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2015-01-21|21:54:18|00:00:00|21:54:18|2-DGA= T-PAP(C)/||DDIC|1596045|18162747
497|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2014-09-10|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-09-10|21:06:12|00:00:00|21:06:12|2-DGA= T-PAP(C)/||DDIC|1596045|16475375
498|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2014-06-05|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-06-05|22:01:35|00:00:00|22:01:35|2-DGA=T-PAP(C)/||DDIC|1596045|15327443
499|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2014-04-22|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2014-04-22|21:43:31|00:00:00|21:43:31|2-DGA=T-PAP(C)/ /5-INSP=9-BUJ/||DDIC|1596045|14757715
500|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2013-11-22|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2013-11-22|02:31:51|00:00:00|02:31:51|2-DGA=T-PAP(C)/ /6-HUM=FECHA//6-HUM_PAP=|2-DGA=T-PAP(C)/ /6-HUM=FECHA//6-HUM_PAP=FECHA/ /5-INSP=9-ENF/9-M.OLTC/9-BUJ/|DDIC|1596045|12751435
501|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2013-05-17|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2013-05-17|12:28:51|00:00:00|12:28:51|2-DGA=T-PAP/||ISA3121|1596045|10309033
502|810451|Tebsa 3 60 MVA 220/110/46 kV Fase T|2013-04-19|TBS_220ATR03-T|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2013-04-19|14:47:04|00:00:00|14:47:04|2-DGA=T-PAP/ /9-INSP=9-ENF/9-PRO-M/9-M.O|2-DGA=T-PAP/ /9-INSP=9-ENF/9-PRO-M/9-M.OLTC/9-CUB/9-GAB/9-BUJ/|ISA3121|1596045|9810328
598|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-11-30|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-11-30|21:14:35|00:00:00|21:14:35|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. /2|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. /2-OIL= DIEL/ /9-OIL.TAP/|DDIC|1624651|37565715
599|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-10-30|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-10-30|21:45:55|00:00:00|21:45:55|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. /2|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. /2-OIL= DIEL/ /9-OIL.TAP/|DDIC|1624651|37125602
600|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-10-20|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-10-20|23:24:08|00:00:00|23:24:08|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|37063991
601|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-09-30|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-09-30|21:18:44|00:00:00|21:18:44|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|36983980
602|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-09-01|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-09-01|21:09:31|00:00:00|21:09:31|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|36766826
603|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-08-01|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-08-01|21:11:34|00:00:00|21:11:34|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|36463508
604|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-06-29|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-06-29|21:11:11|00:00:00|21:11:11|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|35974779
605|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-06-13|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-06-13|09:15:47|00:00:00|09:15:47|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|35908388
606|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-05-29|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-05-29|21:27:26|00:00:00|21:27:26|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|35812087
607|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-02-29|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-02-29|21:15:34|00:00:00|21:15:34|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|35120123
608|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-02-29|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-02-29|03:43:57|00:00:00|03:43:57|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|35111110
609|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2020-02-20|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2020-02-20|21:23:26|00:00:00|21:23:26|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|35074743
610|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-12-06|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-12-06|21:12:23|00:00:00|21:12:23|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|34575252
611|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-10-24|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-10-24|21:07:23|00:00:00|21:07:23|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|34210569
612|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-09-01|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-09-01|21:06:16|00:00:00|21:06:16|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|33844522
613|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-08-05|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-08-05|21:10:48|00:00:00|21:10:48|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|33611672
614|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-07-05|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-07-05|21:29:54|00:00:00|21:29:54|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|33394082
615|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-06-07|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-06-07|21:27:33|00:00:00|21:27:33|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|32883729
616|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-05-27|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-05-27|21:13:20|00:00:00|21:13:20|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/|DDIC|1624651|32707329
617|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-05-13|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-05-13|21:49:56|00:00:00|21:49:56|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-|2-ACEITE CUBA: CONDICIÓN DIELÉCTRICA. 2-INSPECCIONES OPERATIVAS: CONDICIÓN CUBA. /2-OIL= DIEL/ /9-OIL.TAP/ /2-INSP= 2-PRO-M/ 3-P.CUB /|DDIC|1624651|32491988
618|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2019-04-20|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2019-04-20|21:59:23|00:00:00|21:59:23|/9-OIL.TAP/ /2-INSP= 2-PRO-M/ 3-P.CUB/||DDIC|1624651|32170874
619|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-10-22|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-10-22|00:09:20|00:00:00|00:09:20|/9-OIL.TAP/ /2-INSP= 2-PRO-M/ 3-P.CUB/||DDIC|1624651|30950825
620|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-10-07|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-10-07|21:09:44|00:00:00|21:09:44|/9-OIL.TAP/ /2-INSP= 2-PRO-M/ 3-P.CUB/||DDIC|1624651|30903206
621|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-08-06|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-08-06|21:04:24|00:00:00|21:04:24|/9-OIL.TAP/ /2-INSP= 2-PRO-M/ 3-P.CUB/||DDIC|1624651|30419291
622|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-08-03|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-08-03|21:18:48|00:00:00|21:18:48|/9-OIL.TAP//2-BUJE//2-INSP= 2-PRO-M/ 3-P|/9-OIL.TAP//2-BUJE//2-INSP= 2-PRO-M/ 3-P.CUB/|DDIC|1624651|30411735
623|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-08-01|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-08-01|21:15:02|00:00:00|21:15:02|/9-OIL.TAP//2-BUJE//2-INSP= 2-PRO-M/ 3-P|/9-OIL.TAP//2-BUJE//2-INSP= 2-PRO-M/ 3-P.CUB/|DDIC|1624651|30379383
624|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-04-06|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-04-06|21:09:35|00:00:00|21:09:35|/9-OIL.TAP//2-BUJE//3-INSP= 3-P.CUB/||DDIC|1624651|29668601
625|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-03-08|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-03-08|21:13:02|00:00:00|21:13:02|/9-OIL.TAP//2-BUJE//3-INSP= 3-P.CUB/||DDIC|1624651|29547599
626|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-02-01|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-02-01|21:11:03|00:00:00|21:11:03|/9-OIL.TAP//2-BUJE//2-INSP= 2-M.OLTC/||DDIC|1624651|29300289
627|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2018-01-31|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2018-01-31|22:10:32|00:00:00|22:10:32|/9-OIL.TAP//2-BUJE//2-INSP= 2-M.OLTC/||DDIC|1624651|29273501
628|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-10-31|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-10-31|21:26:15|00:00:00|21:26:15|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|28472190
629|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-09-26|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-09-26|21:11:16|00:00:00|21:11:16|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|28148220
630|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-08-01|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-08-01|21:18:12|00:00:00|21:18:12|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|27534435
631|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-07-14|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-07-14|15:40:41|00:00:00|15:40:41|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|27350068
632|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-07-08|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-07-08|21:06:41|00:00:00|21:06:41|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|27269327
633|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-06-30|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-06-30|22:24:04|00:00:00|22:24:04|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|27181394
634|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-06-29|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-06-29|21:48:30|00:00:00|21:48:30|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|27171822
635|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-06-10|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-06-10|21:12:49|00:00:00|21:12:49|/9-OIL.TAP/ /2-INSP= 2-M.OLTC/ 8-P.CUB/||DDIC|1624651|27019059
636|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2017-01-31|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2017-01-31|22:02:19|00:00:00|22:02:19|/3-HUM=DIAG//3-HUM_PAP= NO.EQ//9-OIL.TAP|/3-HUM=DIAG//3-HUM_PAP= NO.EQ//9-OIL.TAP//2-BUJE/|DDIC|1624651|25959728
637|810050|Guajira 4 40 MVA220/34.5/6.9 kV|2016-10-28|TGJ_220TRA04|Calificación del equipo|EQUIPO TOTAL|2|UNIDAD|||2016-10-28|21:55:13|00:00:00|21:55:13|/3-HUM=DIAG//3-HUM_PAP= NO.EQ//9-OIL.TAP|/3-HUM=DIAG//3-HUM_PAP= NO.EQ//9-OIL.TAP//2-BUJE/|DDIC|1624651|25264928
